benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,gpt2-codegolf,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/gpt2-codegolf/summarization/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/01633.txt
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,gpt2-codegolf,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/gpt2-codegolf/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,hf-model-inference,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/hf-model-inference/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,incompatible-python-fasttext,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/incompatible-python-fasttext/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,incompatible-python-fasttext,summarization,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/incompatible-python-fasttext/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,intrusion-detection,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/intrusion-detection/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,path-tracing-reverse,summarization,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/path-tracing-reverse/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,path-tracing-reverse,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/path-tracing-reverse/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,path-tracing-reverse,summarization,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/path-tracing-reverse/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,processing-pipeline,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/processing-pipeline/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,prove-plus-comm,summarization,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/prove-plus-comm/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,pytorch-model-cli.hard,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/pytorch-model-cli.hard/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,pytorch-model-cli.hard,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/pytorch-model-cli.hard/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,qemu-alpine-ssh,summarization,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/qemu-alpine-ssh/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,raman-fitting.easy,summarization,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/raman-fitting.easy/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,raman-fitting.easy,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/raman-fitting.easy/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,sanitize-git-repo.hard,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo.hard/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,sanitize-git-repo.hard,summarization,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo.hard/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,sanitize-git-repo,summarization,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,sanitize-git-repo,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sanitize-git-repo/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,solana-data,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/solana-data/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,sqlite-with-gcov,summarization,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sqlite-with-gcov/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,sqlite-with-gcov,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sqlite-with-gcov/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,sqlite-with-gcov,summarization,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/sqlite-with-gcov/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,swe-bench-astropy-2,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/swe-bench-astropy-2/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,swe-bench-fsspec,summarization,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/swe-bench-fsspec/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,swe-bench-fsspec,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/swe-bench-fsspec/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,tmux-advanced-workflow,summarization,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/tmux-advanced-workflow/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,tmux-advanced-workflow,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/tmux-advanced-workflow/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,write-compressor,summarization,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/write-compressor/summarization/run_1/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,write-compressor,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/write-compressor/summarization/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-full,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization,3000,0.5,write-compressor,summarization,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-full/write-compressor/summarization/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,3000,0.5,fix-git,summarization-partial,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-partial/fix-git/summarization-partial/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,3000,0.5,intrusion-detection,summarization-partial,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-partial/intrusion-detection/summarization-partial/run_2/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,3000,0.5,new-encrypt-command,summarization-partial,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-partial/new-encrypt-command/summarization-partial/run_3/trajectory.json,
terminalbench,main,qwen35b,d05__b3k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,3000,0.5,processing-pipeline,summarization-partial,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/d05__b3k__su-partial/processing-pipeline/summarization-partial/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,3000,0.5,fix-git,otrc-ss-partial,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__otrc-ss-partial/fix-git/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/01855.txt
terminalbench,main,qwen35b,di__b3k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,3000,0.5,hf-model-inference,otrc-ss-partial,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__otrc-ss-partial/hf-model-inference/otrc-ss-partial/run_1/trajectory.json,
terminalbench,main,qwen35b,di__b3k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,3000,0.5,processing-pipeline,otrc-ss-partial,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__otrc-ss-partial/processing-pipeline/otrc-ss-partial/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/01880.txt
terminalbench,main,qwen35b,di__b3k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,3000,0.5,processing-pipeline,otrc-ss-partial,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__otrc-ss-partial/processing-pipeline/otrc-ss-partial/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/01881.txt
terminalbench,main,qwen35b,di__b3k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,3000,0.5,tmux-advanced-workflow,otrc-ss-partial,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__otrc-ss-partial/tmux-advanced-workflow/otrc-ss-partial/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,3000,0.5,decommissioning-service-with-sensitive-data,otrc-su-partial,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__otrc-su-partial/decommissioning-service-with-sensitive-data/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/01935.txt
terminalbench,main,qwen35b,di__b3k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,3000,0.5,fix-pandas-version,otrc-su-partial,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__otrc-su-partial/fix-pandas-version/otrc-su-partial/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,cartpole-rl-training,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/cartpole-rl-training/trc-ss/run_2/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,crack-7z-hash.hard,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/crack-7z-hash.hard/trc-ss/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,eval-mteb,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/eval-mteb/trc-ss/run_1/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,gpt2-codegolf,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/gpt2-codegolf/trc-ss/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,processing-pipeline,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/processing-pipeline/trc-ss/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,prove-plus-comm,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/prove-plus-comm/trc-ss/run_2/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,pytorch-model-cli.hard,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/pytorch-model-cli.hard/trc-ss/run_2/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,pytorch-model-cli.hard,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/pytorch-model-cli.hard/trc-ss/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/02098.txt
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,solana-data,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/solana-data/trc-ss/run_1/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,sqlite-with-gcov,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/sqlite-with-gcov/trc-ss/run_1/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,sqlite-with-gcov,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/sqlite-with-gcov/trc-ss/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,tmux-advanced-workflow,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/tmux-advanced-workflow/trc-ss/run_1/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,tmux-advanced-workflow,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/tmux-advanced-workflow/trc-ss/run_2/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,3000,0.5,tmux-advanced-workflow,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-ss/tmux-advanced-workflow/trc-ss/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,3000,0.5,blind-maze-explorer-algorithm,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-su/blind-maze-explorer-algorithm/trc-su/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,3000,0.5,cartpole-rl-training,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-su/cartpole-rl-training/trc-su/run_2/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,3000,0.5,crack-7z-hash.hard,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-su/crack-7z-hash.hard/trc-su/run_1/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,3000,0.5,csv-to-parquet,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-su/csv-to-parquet/trc-su/run_1/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,3000,0.5,eval-mteb.hard,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-su/eval-mteb.hard/trc-su/run_3/trajectory.json,
terminalbench,main,qwen35b,di__b3k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,3000,0.5,eval-mteb,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/qwen35b/di__b3k__trc-su/eval-mteb/trc-su/run_2/trajectory.json,
