benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details,seed_source_section,seed_source_trajectory,seed_archive
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-11310,trc-ss,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11310/trc-ss/run_2/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11310/trc-ss/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-11310,trc-ss,run_3,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11310/trc-ss/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11310/trc-ss/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-11578,trc-ss,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11578/trc-ss/run_1/trajectory.json,details/10630.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11578/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-11578,trc-ss,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11578/trc-ss/run_2/trajectory.json,details/10631.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11578/trc-ss/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-11578,trc-ss,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11578/trc-ss/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-11578/trc-ss/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-14496,trc-ss,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-14496/trc-ss/run_1/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-14496/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-25747,trc-ss,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-25747/trc-ss/run_1/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-25747/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-25747,trc-ss,run_3,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-25747/trc-ss/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-25747/trc-ss/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,scikit-learn__scikit-learn-26323,trc-ss,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-26323/trc-ss/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/scikit-learn__scikit-learn-26323/trc-ss/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-11618,trc-ss,run_2,priority,agentlog_summary_failure,0,15,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-11618/trc-ss/run_2/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-11618/trc-ss/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-13091,trc-ss,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-13091/trc-ss/run_1/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-13091/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-13757,trc-ss,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-13757/trc-ss/run_1/trajectory.json,details/10684.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-13757/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-15345,trc-ss,run_1,priority,agentlog_summary_failure,0,40,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-15345/trc-ss/run_1/trajectory.json,details/10694.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-15345/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-15345,trc-ss,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-15345/trc-ss/run_2/trajectory.json,details/10695.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-15345/trc-ss/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-15345,trc-ss,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-15345/trc-ss/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-15345/trc-ss/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-17630,trc-ss,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-17630/trc-ss/run_1/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-17630/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-17630,trc-ss,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-17630/trc-ss/run_3/trajectory.json,details/10707.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-17630/trc-ss/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-24066,trc-ss,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-24066/trc-ss/run_1/trajectory.json,details/10721.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-24066/trc-ss/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-ss,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_structured_summarize,10000,0.5,sympy__sympy-24066,trc-ss,run_3,priority,agentlog_summary_failure,0,6,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-ss/sympy__sympy-24066/trc-ss/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-ss/sympy__sympy-24066/trc-ss/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-11299,trc-su,run_3,priority,summary_failure_accounting,0,7,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-11299/trc-su/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10732.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-11299/trc-su/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-12273,trc-su,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-12273/trc-su/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10742.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-12273/trc-su/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-13012,trc-su,run_1,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-13012/trc-su/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10756.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-13012/trc-su/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-17087,trc-su,run_1,priority,summary_failure_accounting,0,17,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-17087/trc-su/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10793.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-17087/trc-su/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,scikit-learn__scikit-learn-10908,trc-su,run_1,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10798.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,scikit-learn__scikit-learn-10908,trc-su,run_2,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10799.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,sympy__sympy-13031,trc-su,run_2,priority,summary_failure_accounting,0,15,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/sympy__sympy-13031/trc-su/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10851.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/sympy__sympy-13031/trc-su/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,sympy__sympy-13757,trc-su,run_2,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/sympy__sympy-13757/trc-su/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/10854.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/sympy__sympy-13757/trc-su/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-11299,trc-su,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-11299/trc-su/run_1/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-11299/trc-su/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-11299,trc-su,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-11299/trc-su/run_2/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-11299/trc-su/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-12273,trc-su,run_3,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-12273/trc-su/run_3/trajectory.json,details/10743.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-12273/trc-su/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-13964,trc-su,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-13964/trc-su/run_1/trajectory.json,details/10761.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-13964/trc-su/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-13964,trc-su,run_3,priority,agentlog_summary_failure,0,6,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-13964/trc-su/run_3/trajectory.json,details/10763.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-13964/trc-su/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-14580,trc-su,run_1,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-14580/trc-su/run_1/trajectory.json,details/10765.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-14580/trc-su/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-14580,trc-su,run_2,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-14580/trc-su/run_2/trajectory.json,details/10766.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-14580/trc-su/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,django__django-14580,trc-su,run_3,priority,agentlog_summary_failure,0,8,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/django__django-14580/trc-su/run_3/trajectory.json,details/10767.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/django__django-14580/trc-su/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,scikit-learn__scikit-learn-10297,trc-su,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10297/trc-su/run_2/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10297/trc-su/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,scikit-learn__scikit-learn-10297,trc-su,run_3,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10297/trc-su/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10297/trc-su/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__trc-su,hosted_vllm/Qwen/Qwen3.5-35B-A3B,trc_summarize,10000,0.5,scikit-learn__scikit-learn-10908,trc-su,run_3,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_3/trajectory.json,details/10800.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__trc-su/scikit-learn__scikit-learn-10908/trc-su/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
